23099:32645,226,4671,3137,70,2967,16685,77676,20356,26340
23110:69494,103120,22655,11497,66537,177,17,302,654,76
23111:17,302,654,616,564,58,650,8,84,736
23112:17,780,76,262,226,616,654,70,564,650
23113:17,302,654,76,616,58,8,866,84,29
23114:226,81,70,3423,2967,17,76,564,1749,508
23127:17,302,245,32,58,62,616,654,690,101
23133:3514,353,245,518,17656,58,226,4589,4797,8457
23183:168,719,76,5480,1326,8860,661,1400,984,463
23208:5008,875,2162,947,6450,8058,14370,4420,95370,6945
23221:17,302,654,616,58,650,84,8,76,29
23229:17,76,2139,698,564,508,616,58,901,302
23234:17,8,302,654,518,616,58,61,508,542
23244:17,302,654,616,58,650,76,29,8,542
23252:12968,4308,7940,26513,5486,2856,11577,11008,60628,46572
23254:1561,32,835,3143,13917,94,13959,6292,146,20913
23255:53290,26712,33285,7653,4194,41300,17,302,654,76
23277:17,302,654,76,616,58,8,866,84,29
23311:72768,31468,8518,7401,24439,30808,17,302,654,76
23323:17,302,654,76,616,58,8,866,84,29
23335:533,76,8772,4671,3034,13998,20442,1337,30490,25184
23340:18785,17,21608,15,76052,9708,8931,20851,14715,10142
23367:17,76,654,58,650,1239,866,873,508,554
23382:302,654,84,616,58,48,8,29,354,1102
23399:17,302,654,76,616,58,8,866,84,29
23408:81,17,616,542,8,508,238,84,302,518
23423:441,1744,1002,17,6315,4513,16465,65,245,364
23433:654,58,616,29,8,1102,354,76,518,650
23448:17,302,654,76,616,58,8,866,84,29
23452:17,302,616,29,84,8,76,542,650,354
23458:508,17,76,901,1790,226,564,650,3789,736
23464:17,302,654,76,616,58,8,866,84,29
23465:17,302,654,76,616,58,8,866,84,29
23498:13704,2125,12742,33012,3292,21438,49039,60045,6203,6210
23508:44026,2715,10057,29749,802,19524,245,88644,113350,26925
23514:17,302,654,76,616,58,8,866,84,29
23542:26389,20091,33075,34042,16486,102013,24432,20403,72709,75817
23544:1352,4755,1527,3107,10041,2880,1712,12990,3172,6434
23548:17,302,654,76,616,58,8,866,84,29
23549:17,327,103,409,1987,787,8,29,40,45
23569:17,654,302,616,58,84,29,650,354,8
23587:7211,31973,17,302,654,76,616,58,8,866
23595:899,17,2162,84,302,1119,875,654,8,245
23606:17,564,302,4755,654,616,226,8,650,508
23631:4671,2543,203,311,2215,8427,862,11855,7622,9435
23637:17,654,58,616,29,84,650,8,1102,76
23653:4513,1002,76,1744,508,13,3618,3506,710,6315
23670:17,302,654,76,616,58,8,866,84,29
23678:17,302,654,58,616,29,76,650,84,542
23686:17,302,616,654,58,84,518,76,542,564
23692:11543,76,8692,20163,83825,3850,2401,19881,3159,238
23699:17,302,518,58,15,654,616,76,542,6
23711:46374,17439,63989,17,302,654,76,616,58,8
23714:17,302,654,58,616,84,650,8,542,6
23735:9289,17646,3372,77881,52460,358,25662,2,25479,4444
23751:76,17,8,508,616,564,58,302,654,1069
23779:17,654,58,302,616,61,542,518,29,8
23785:8,813,17,518,1009,4755,84,508,2008,1039
23827:780,17,226,262,302,58,76,5767,3423,650
23828:10503,27291,81,14508,840,20288,378,5767,4755,4154
23847:5975,1397,2510,9054,4889,603,13341,6311,14268,8772
23865:10844,20892,84267,17,302,654,76,616,58,8
23872:508,1682,2139,13896,46682,1558,2337,3506,20623,6
23895:17,302,654,76,616,58,8,866,84,29
23907:17,302,654,76,616,58,8,866,84,29
23919:17,302,866,654,84,8,58,616,354,29
23923:17,58,302,654,3101,616,322,1140,1196,4414
23934:17,518,616,8,58,302,654,101,84,61
23943:8,84,17,616,15,554,654,736,650,58
23959:17,302,58,616,8,84,29,518,542,76
23960:17,302,654,616,58,564,650,8,29,84
23961:45982,66259,73229,103535,81360,90103,17,302,654,76
23962:19320,2088,11571,3249,9514,853,10162,13294,22980,10898
23963:654,58,616,84,29,8,1102,650,354,518
23979:17,302,654,76,616,58,8,866,84,29
23997:168,984,76,661,1528,1326,801,5480,8860,2318
24018:654,84,58,616,29,8,76,650,1102,301
24019:50724,3159,3214,10114,29954,12062,783,57578,30348,15957
24056:17,302,654,76,616,58,8,866,84,29
24060:17,8,518,327,65,2140,245,616,131,84
24061:616,5303,238,4210,58,35,302,901,4032,7166
24075:1913,17,76,361,302,866,654,58,616,2139
24083:17,616,58,302,654,84,354,8,245,564
24100:17,302,654,616,58,8,29,650,84,542
24129:17,302,654,616,564,58,650,8,84,29
24144:1326,168,226,719,1460,5738,352,984,2337,4372
24146:616,17,302,518,58,861,8,654,84,542
24155:5355,64849,37262,3873,33017,20862,2727,41331,89586,75503
24157:17,302,654,76,616,58,8,866,84,29
24158:226,70,2967,986,616,81,25910,3126,4575,698
24162:17,302,654,76,616,58,8,866,84,29
24175:18261,11453,40405,84,736,85586,8,398,15,8579
24179:17,76,8,58,302,616,654,2139,901,29
24184:17,873,8,245,947,1539,616,65,1825,654
24185:17,616,654,302,58,8,518,76,542,564
24199:119,12776,17,518,8,4364,1606,84,302,327
24206:17,302,654,76,616,58,8,866,84,29
24210:70,1382,81,226,1023,1790,245,500,508,1126
24219:302,654,58,84,616,1102,76,354,8,29
24236:17,302,616,654,8,76,542,58,564,84
24248:2265,826,1913,2848,698,76,6387,363,500,2139
24262:2139,2548,76,17,564,81,70,40,698,1752
24265:13,1744,441,3086,8,13016,10041,827,1065,11928
24269:302,654,29,84,58,8,1102,76,518,616
24273:17,302,654,76,616,58,8,866,84,29
24286:29991,13844,1544,14617,99207,6,6159,6929,8,2316
24309:168,719,984,5480,801,1400,1326,2318,8860,1528
24317:2715,10057,29749,802,19524,245,88644,113350,26925,4547
24331:33483,17,302,654,76,616,58,8,866,84
24339:17,302,654,76,616,58,8,866,84,29
24349:17,58,616,302,289,654,8,518,84,542
24397:302,17,654,58,616,84,76,1102,650,354
24409:17,654,302,616,76,58,29,650,70,81
24413:302,654,84,58,616,8,29,354,76,1102
24418:17,245,518,616,226,16258,262,656,81,364
24421:80290,33658,70365,17,302,654,76,616,58,8
24440:650,1405,29180,32,103,119,3233,1824,9572,409
24468:5398,2139,76,17,500,698,546,564,616,1164
24473:225,36541,76,15207,49767,65648,429,14754,59746,26360
24489:17,302,654,76,616,58,8,866,84,29
24536:17,302,654,616,564,58,650,8,84,736
24558:1991,17,354,378,1589,70,226,654,58,76
24580:17,302,654,76,616,58,8,866,84,29
24581:17,302,654,616,58,76,8,29,84,138
24591:17,302,654,76,616,58,8,866,84,29
24617:17,3137,780,76,58,302,262,226,616,654
24618:168,984,463,76,661,1400,5480,564,8860,8733
24623:26176,48613,17,302,654,76,616,58,8,866
24631:736,17,616,698,58,654,1344,302,2139,8
24639:17,616,302,58,76,654,8,518,542,564
24642:17,302,654,76,616,58,8,866,84,29
24643:17,654,302,58,84,616,354,8,76,29
24647:17,780,76,58,302,262,226,616,654,70
24649:21,45,616,28457,17,245,45659,61,302,15
24664:17,302,654,76,616,58,8,866,84,29
24668:17,654,61,302,616,301,58,322,6,15
24669:76,238,7422,81,4755,5567,1709,2880,3704,429
24673:45163,47291,27802,33212,6774,15464,28395,410,6395,1381
24695:17,302,654,58,616,29,76,650,8,15
24702:827,1410,1205,508,698,70,500,564,3618,81
24715:1119,1187,245,891,518,899,17,48,1057,4299
24725:17,302,654,76,616,58,8,866,84,29
24727:19544,17726,76,947,50369,17,6261,63192,908,25552
24731:302,654,616,76,17,564,6,138,542,1196
24748:17,302,654,616,76,58,8,84,29,542
24750:302,654,84,58,616,8,29,1102,354,76
24775:34356,17651,24512,14071,23019,8647,21124,7526,11810,58494
24777:15432,6174,1545,3,4633,16978,1549,3093,75615,21610
24786:508,17,1644,8,76,891,1936,70,81,226
24793:17,302,654,76,616,58,8,866,84,29
24804:1196,8,409,114,7841,2060,14445,12128,3231,3244
24805:774,5407,1743,6,5604,14675,11009,8,15,5421
24808:17,302,654,76,616,58,8,866,84,29
24825:17,302,654,76,616,58,8,866,84,29
24827:17,302,654,76,616,58,8,866,84,29
24839:17,302,654,76,616,58,8,866,84,29
24846:787,8,45419,17,49643,302,1468,3137,84,393
24849:302,654,84,616,8,58,29,354,76,518
24884:17,245,76,2548,15,508,616,1002,226,1023
24907:8,17,97479,6007,58896,4470,6793,61802,8728,71655
24908:17,616,654,76,302,650,58,138,84,1196
24909:17,654,302,616,650,564,58,8,84,354
24917:18321,1600,899,2162,26380,108487,5117,58878,1405,654
24920:302,17,616,654,58,8,861,650,15,518
24943:18939,36323,25366,35177,9134,8960,5125,20567,33502,64200
24945:17,302,654,76,616,58,8,866,84,29
24947:17,616,84,8,654,58,15,518,302,245
24949:17,302,654,58,616,29,84,361,76,8
24962:17,302,654,76,616,58,8,866,84,29
24965:17,224,302,616,654,650,182,58,8,29
24981:58,616,84,29,8,1102,76,650,301,518
24984:302,8,354,76,650,654,138,736,289,70
24999:17,302,654,76,616,58,8,866,84,29
25000:302,654,616,58,84,8,29,76,518,650
25004:22002,79323,13126,3477,2512,392,75469,3867,780,10239
25011:17,866,361,654,29,302,58,616,61,76
25021:17,302,654,76,616,58,8,866,84,29
25036:17,302,654,76,616,58,8,866,84,29
25044:908,947,84,2220,17,302,496,518,2950,70
25059:17,302,654,76,616,58,8,866,84,29
25069:23559,79337,64292,62378,80338,108351,18608,68627,78864,90650
25070:17,654,616,58,8,1102,29,76,6,138
25076:17,616,8,542,76,508,518,302,564,61
25084:17,302,616,654,58,224,8,650,542,518
25085:17,302,654,616,84,518,1102,76,650,564
25115:302,654,616,84,58,8,29,76,1102,354
25118:17,616,58,302,8,654,289,84,518,542
25127:17,564,7514,356,518,27015,16508,650,76,902
25137:17,302,654,76,616,58,8,866,84,29
25147:17,302,654,76,354,84,616,58,29,138
25153:302,654,616,58,84,8,29,76,354,518
25171:17,302,616,654,58,8,76,518,564,542
25172:17,302,654,76,616,58,8,866,84,29
25181:1352,10041,1527,2880,3107,189,4825,3172,17,508
25183:518,8,84,564,748,17,103,542,2076,131
25189:654,17,542,61,496,616,698,70,302,564
25212:17,302,654,76,616,58,8,866,84,29
25228:302,654,616,84,29,8,76,650,518,354
25236:931,1539,787,5145,76,238,327,378,508,565
25251:5023,56965,11019,1803,39616,4394,2153,760,60857,168
25253:2265,76,17,2848,6387,616,361,302,698,736
25255:17,8,616,302,301,58,518,15,62,542
25260:17,76,616,58,654,564,302,8,40,650
25263:26249,19701,67372,1951,52141,16452,12420,44093,42585,353
25280:17,302,654,76,616,58,8,866,84,29
25283:17,1002,1410,710,1744,245,4513,8,76,3618
25291:17,302,76,654,354,616,58,8,29,84
25296:302,654,616,58,84,518,29,76,1102,354
25298:43876,12045,194,199,2519,787,98259,101733,409,120263
25301:17,302,654,76,616,58,8,866,84,29
25384:17,302,654,58,616,29,542,650,84,15
25388:6293,57884,72972,17397,5450,95212,55467,4755,6880,106474
25410:17,8,518,654,32,302,84,138,70,76
25412:17,302,654,76,616,58,8,866,84,29
25430:17,302,654,76,616,58,8,866,84,29
25441:17,302,654,76,616,58,8,866,84,29
25448:574,40,302,2139,13997,168,5097,719,760,2318
25449:17,302,654,76,616,58,8,866,84,29
25469:17,302,654,616,58,650,182,76,8,29
25471:4021,12273,2307,28033,31388,16359,40850,81,13039,1842
25513:37773,29532,39668,44004,69113,47327,30977,10519,17865,99712
25518:1173,2140,3717,1606,4364,119,34694,736,564,17
25519:1351,32623,31315,21285,5277,40983,2414,7056,901,14993
25529:17,302,84,654,8,58,616,76,518,508
25535:17,302,654,76,616,58,8,866,84,29
25583:17,361,302,654,29,354,84,58,76,616
25608:17,302,654,76,616,58,8,866,84,29
25612:81,226,70,352,19999,66155,3867,2337,3125,61
25614:9354,12548,41323,225,98472,94999,36542,67232,10503,84046
25615:22812,59923,29244,67277,63536,27252,74935,72921,20241,21416
25619:302,654,616,58,84,8,29,518,354,650
25666:17,654,302,76,616,58,29,564,84,8
25677:17,302,654,76,616,58,8,866,84,29
25679:76,17,564,302,616,654,58,2139,8,650
25693:17,70,508,1023,1382,226,302,518,616,8
25694:17,76,2139,302,508,40,3484,226,238,70
25702:518,17,616,84,58,302,654,1102,542,787
25704:24468,10232,5604,394,3292,784,1558,787,2139,7736
25716:23827,1077,13448,25470,43427,30303,201,1359,4257,11
25719:302,654,84,58,616,8,29,354,518,1102
25749:65,358,1065,2139,19221,17,58,302,1344,40
25750:2548,840,3196,5111,197,3307,157,564,8069,5627
25751:347,9043,76,327,24467,3112,12931,13060,3847,20836
25755:17,302,654,76,616,58,8,866,84,29
25759:17,616,518,8,542,302,654,58,15,1190
25771:236,5604,17,616,84,302,138,1109,1693,354
25778:17,302,654,76,616,58,8,866,84,29
25779:17,70,616,76,302,654,58,81,138,84
25800:81,226,17,508,70,302,500,5767,780,564
25822:17,302,654,76,616,58,8,866,84,29
25831:9594,4671,14259,1077,7468,1468,17,379,1131,7622
25836:5405,22477,168,719,1326,2153,76,984,1460,2275
25842:16739,790,873,2149,25196,97610,12427,27230,2725,1558
25852:17,302,654,76,616,58,8,866,84,29
25853:17,302,654,76,616,58,8,866,84,29
25854:17,302,654,76,616,58,8,866,84,29
25861:17,302,654,76,616,58,8,866,84,29
25865:226,81,140,17,70,8,138,289,518,1884
25872:17,302,654,76,616,58,8,866,84,29
25887:26898,30587,26976,47265,17,302,654,76,616,58
25919:17,76,302,698,616,361,8,654,564,58
25922:2715,1002,245,441,710,1744,4268,4513,1784,94
25924:17,616,654,302,58,8,518,1196,32,101
25933:616,17,518,15,542,8,1405,32,564,245
25940:17,302,616,58,518,542,654,8,76,861
25947:17,302,654,76,616,58,8,866,84,29
25951:2021,15984,1936,42467,2903,111948,17,10071,238,15686
25976:1730,2139,40,5097,3568,81,564,262,17,76
25977:1352,3107,10041,3172,189,4825,6434,1712,710,378
25989:669,9674,30815,24933,51232,13077,16965,37112,4409,65063
25991:17,302,654,76,616,58,8,866,84,29
25994:17,302,654,76,616,58,8,866,84,29
26001:58480,1546,74316,17,40355,3878,23183,69698,38434,224
26021:17,1187,302,891,899,84,8,654,245,616
26036:17,302,654,76,616,58,8,866,84,29
26084:17,616,58,302,15,354,650,654,1023,364
26100:12861,4671,7622,17486,19152,11855,8867,203,2543,42989
26102:17,302,616,654,58,76,29,8,84,542
26108:2730,44041,17,302,654,76,616,58,8,866
26115:17,302,654,76,616,58,8,866,84,29
26125:168,5480,719,10267,1400,463,1326,1528,760,7838
26146:17,302,654,76,616,58,8,866,84,29
26147:8322,17,24933,76,9674,224,13077,947,16965,30815
26162:780,12062,1561,6,2342,787,22572,10,6624,11
26167:8866,70862,7566,118351,107543,67633,41804,98743,35450,114415
26173:3474,3292,2530,986,54062,1764,43457,32,425,40
26174:17,616,302,58,650,654,8,542,564,15
26178:17,302,654,84,518,29,650,542,76,564
26181:17,302,616,654,58,564,8,518,650,84
26197:616,17,8,81,58,84,302,1126,245,2030
26234:2769,48211,378,4068,119868,44214,999,813,1200,109678
26238:17,815,84,226,8,654,22,1023,1382,302
26248:236,776,17,3448,10075,11621,6673,10682,8197,8861
26249:17,302,654,76,616,58,8,866,84,29
26250:17,302,654,76,616,58,8,866,84,29
26262:48270,71833,41729,40607,35599,100294,26633,17,302,654
26263:17,302,654,76,616,58,8,866,84,29
26288:15833,25483,18,91001,18831,46626,106514,17,302,654
26290:17,302,654,76,616,58,8,866,84,29
26307:302,17,58,15,518,84,654,70,76,239
26312:17,302,654,58,616,29,76,84,542,518
26325:17,76,4755,542,508,302,564,654,616,245
26330:17,616,302,58,654,542,8,15,650,564
26332:17,302,654,76,616,58,8,866,84,29
26349:17,302,654,76,616,58,8,866,84,29
26383:17,302,654,76,616,58,8,866,84,29
26403:17,654,616,58,302,542,787,61,15,29
26410:42375,2139,361,866,5739,10446,1501,58,76,81
26430:4,10048,18452,10305,8574,40,538,43086,698,23051
26431:10503,17,81,8454,76,605,14508,840,27291,5767
26432:17,302,616,654,58,650,542,76,15,564
26440:17,302,654,76,616,58,8,866,84,29
26441:302,654,84,58,616,8,29,1102,354,76
26442:17,302,654,76,616,58,8,866,84,29
26453:35793,29532,39668,44004,69113,47327,30977,10519,17865,99712
26458:17,302,654,76,616,58,8,866,84,29
26471:719,168,8733,2632,984,5480,1400,463,574,661
26510:17,302,654,76,616,58,8,866,84,29
26514:17,616,302,58,654,542,650,32,15,8
26516:16387,12022,12586,63933,641,5381,47875,22416,77038,61991
26522:8322,24933,9674,17,37112,31597,19528,76,224,13077
26545:31342,23595,28632,22059,9656,14505,74730,81719,8419,16501
26564:81,17,780,731,5767,226,262,616,70,140
26566:302,654,84,58,616,8,29,1102,354,76
26569:17,654,616,302,58,15,29,8,518,650
26577:39566,6379,12186,3514,108122,115478,56439,35991,16526,118833
26586:17,302,654,76,616,58,8,866,84,29
26602:17,302,654,76,616,58,8,866,84,29
26610:17,302,654,76,616,58,8,866,84,29
26612:17,81,301,500,12706,85308,10618,101907,11969,26062
26615:17,302,654,76,616,58,8,866,84,29
26616:17,302,654,76,616,58,8,866,84,29
26628:17,302,654,182,650,58,616,76,1245,29
26632:70232,17,302,654,76,616,58,8,866,84
26636:17,302,654,76,616,58,8,866,84,29
26638:17,302,654,616,58,76,84,29,8,138
26639:2139,1730,17,10039,698,500,4880,564,76,40
26641:654,17,58,302,616,542,15,84,1196,8
26689:616,17,58,654,302,8,542,650,76,564
26691:302,654,84,58,616,8,29,76,1102,354
26707:17,302,654,76,616,58,8,866,84,29
26728:81,17,616,302,58,654,70,542,8,29
26732:302,654,616,8,84,58,354,736,542,518
26736:302,58,616,84,29,8,1102,354,76,650
26746:17,302,76,70,650,84,226,354,361,8
26750:698,4,12332,367,8574,3054,41249,70,81,564
26768:17,302,654,76,616,58,8,866,84,29
26772:70,17,508,302,616,1382,2139,1023,518,8
26779:17,564,245,61,301,654,616,157,302,8
26783:17,873,302,508,70,1382,8,245,947,616
26816:21008,1326,16124,78375,41088,1966,2068,124,13366,13392
26831:17,84,48,354,1187,1119,947,518,302,2162
26834:219,2100,26985,535,1730,16150,2548,1002,1784,5301
26842:17,76,138,69361,20301,2139,76780,656,23792,866
26844:76,168,2139,17,40,564,698,1023,81,2548
26845:17,302,654,76,616,58,8,866,84,29
26856:17,302,654,76,616,58,8,866,84,29
26867:17,302,654,76,616,58,8,866,84,29
26882:17,302,654,76,616,58,8,866,84,29
26909:373,111775,86027,9844,48836,7233,22182,30948,5477,24794
26919:302,654,84,58,616,8,542,29,1102,354
26946:17,84,8,302,15921,1495,616,947,8660,236
26949:17,302,654,76,616,58,8,866,84,29
26956:17,654,302,58,84,8,29,518,542,650
26960:302,654,84,58,616,8,29,76,354,1102
26968:302,654,84,58,616,8,29,1102,354,76
26969:5122,1256,6315,4547,371,802,29262,9055,4421,16506
26971:168,661,984,719,76,2318,1528,1326,8860,801
26972:81,17,226,76,70,616,698,302,564,654
26995:7153,3348,103901,70728,76334,70366,102415,46080,76782,17
27006:15110,5617,65473,62002,1790,96168,95014,83824,78841,34453
27052:17,302,654,76,616,58,8,866,84,29
27055:289,138,302,654,17,8,58,542,616,101
27089:17,84,302,616,654,58,1102,101,542,76
27090:1352,10041,189,6434,508,1712,378,20806,17,76
27112:17,76,302,616,58,654,650,542,564,8
27116:17,302,654,76,616,58,8,866,84,29
27124:17,70,302,616,8,654,58,542,564,650
27126:17,302,654,76,616,58,8,866,84,29
27136:17,302,654,76,616,58,8,866,84,29
27148:17,58,70,36428,749,17,302,654,76,616
27166:17,302,654,76,616,58,8,866,84,29
27172:1749,81,986,140,1888,3423,226,564,2967,3819
27173:302,654,616,58,84,8,29,1102,650,76
27180:58,901,302,2414,429,650,654,1475,3,11
27191:17,302,616,654,58,542,84,15,518,787
27195:13896,2318,93820,617,101565,5852,463,122260,16697,31754
27225:17,302,654,76,616,542,84,508,736,58
27250:17,302,654,76,616,58,8,866,84,29
27273:17,302,58,616,8,84,15,518,226,101
27286:17,654,302,616,29,84,650,76,8,542
27289:20143,9266,12548,72381,36292,4254,85509,398,13136,5224
27292:2950,12041,71886,38315,56269,84277,93543,7082,19634,46849
27293:17,302,654,76,616,58,8,866,84,29
27295:17,302,654,58,616,29,650,542,76,84
27313:17,302,654,76,616,58,8,866,84,29
27337:719,21008,46400,41982,25165,500,59197,752,41088,51905
27338:17,616,15,302,654,58,542,650,364,486
27341:17,302,654,76,616,58,8,866,84,29
27373:302,654,84,58,616,8,29,354,1102,76
27381:33432,74565,6491,22511,8465,17,302,654,76,616
27384:40228,18260,35509,21517,74885,7201,28611,616,3003,80035
27404:302,654,84,58,616,29,8,354,76,361
27406:17,302,58,616,29,84,1102,354,8,76
27420:718,787,1535,17,70,654,542,363,518,564
27430:3137,508,17,81,10071,311,9790,780,8,45
27431:17,76,81,70,58,616,8,226,654,508
27435:302,654,58,616,84,8,29,1102,76,354
27447:9054,2510,5975,14268,603,4656,6311,13341,306,7926
27448:81,226,780,140,5767,262,70,508,1749,1888
27465:17,76,262,500,616,542,780,58,302,226
27466:1352,10041,3107,1527,3172,189,4825,1712,17,508
27480:17,302,654,76,616,58,8,866,84,29
27481:2748,73611,35784,83298,17,302,654,76,616,58
27503:17,76,698,361,8,564,866,70,81,508
27505:5726,2139,302,616,245,33223,826,17,4194,518
27508:17,8579,8151,245,1119,518,1410,8,327,787
27510:17,302,654,76,616,58,8,866,84,29
27514:533,603,5975,6311,15506,12294,3224,17316,25145,19206
27539:17,302,654,76,616,58,8,866,84,29
27540:10548,12690,43688,3,15,36592,1245,97349,12550,114
27546:76,2200,17,53083,1578,3137,70,81,84,101
27549:17,302,654,8,616,518,84,58,542,650
27551:29741,76,27407,26443,2512,16601,3288,15255,20274,11
27579:17,70,508,76,1382,226,1023,302,245,8
27584:17,654,564,780,787,76,58,302,262,226
27585:17,361,302,654,29,354,84,58,76,616
27586:157,2548,3196,197,5111,17,1382,27070,13049,1023
27594:17,58,61,8,1535,1764,518,542,616,654
27595:17,1951,8694,4797,8,4589,353,601,2268,518
27596:1787,76,2600,30317,23470,698,2139,17,285,302
27597:17,302,654,76,616,58,8,866,84,29
27598:17,302,654,76,616,58,8,866,84,29
27616:17,302,654,76,616,58,8,866,84,29
27627:17,302,654,76,616,58,8,866,84,29
27671:17,302,654,76,616,58,8,866,84,29
27672:17,302,8,84,654,518,542,6,1102,283
27673:17,302,616,518,58,364,15,29,354,650
27701:17,302,654,76,616,58,8,866,84,29
27702:17,302,76,654,616,70,58,564,8,84
27737:17,302,654,76,616,58,8,866,84,29
27739:654,616,84,29,8,650,76,518,354,542
27760:19403,69678,7728,77221,91313,55816,41160,41741,121454,27273
27764:17,654,302,542,616,58,76,564,8,15
27774:17,11310,70,301,327,58,138,698,7680,1535
27789:76,70,32,17,81,245,302,511,564,2139
27794:36484,23071,1847,7280,6329,55367,17,302,654,76
27798:17,2162,1187,899,48,84,302,245,518,8
27799:508,17,76,901,1790,226,564,650,3789,736
27803:54508,53195,17,302,654,76,616,58,8,866
27837:157,2548,17,3196,197,27070,4755,5111,70,302
27863:17,302,654,58,84,8,616,76,354,15
27897:46724,31295,35846,118856,64671,109835,86186,44130,122115,104176
27902:17,361,302,654,29,354,84,58,76,616
27912:3536,3715,15553,7409,13368,8973,17311,16874,10713,521
27923:9652,1539,931,508,5145,2318,14820,539,56693,40825
27929:17,302,654,76,616,58,8,866,84,29
27931:17,84,8,302,654,518,616,1102,354,94
27932:17,302,654,76,616,58,8,866,84,29
27933:76,698,654,17,564,15,58,81,302,542
27940:17,616,302,518,873,8,58,84,654,508
27958:1175,3,1162,1357,1743,4254,8,15,5998,5420
27990:17,302,654,76,616,58,8,866,84,29
28019:17,302,654,616,58,1102,29,76,542,354
28020:17,654,48,301,302,84,1187,947,8,354
28021:17,654,58,29,616,84,1102,650,8,76
28031:17,616,58,302,8,245,654,518,15,94
28032:17,302,654,76,616,58,8,866,84,29
28037:17,616,654,302,58,15,8,542,518,29
28040:37683,1836,95733,39193,89766,609,68171,24362,99058,6233
28058:17,302,616,29,84,542,8,354,76,1102
28075:302,58,84,29,8,76,650,518,1102,542
28086:17,302,616,654,58,8,76,542,564,84
28104:168,719,463,574,661,801,1326,5480,2153,1400
28108:17,302,616,654,564,58,650,8,84,736
28110:17,58,238,76,542,486,564,61,402,1196
28138:168,76,984,463,564,661,1326,1400,5480,2318
28139:616,8,58,508,302,542,15,17,861,289
28152:2312,3481,23595,17498,37647,14505,33620,32273,6219,81719
28181:2110,965,774,110980,8,205,88406,3101,63512,17
28184:17,76,81,70,58,616,8,226,654,508
28189:40526,19556,53346,50168,8,398,29562,39024,116846,101993
28194:302,654,616,58,84,8,518,650,1102,542
28204:17,302,654,76,616,58,8,866,84,29
28216:17,76,302,224,245,508,654,61,616,8
28218:17,4755,616,564,76,8,58,518,542,378
28224:17,302,654,58,361,616,84,354,76,650
28229:5741,17426,26376,34309,1310,1787,2600,3850,17,787
28237:2406,6906,42870,8226,20416,51980,1069,52549,70,12165
28242:17,654,302,616,58,650,564,8,70,84
28246:17,654,58,616,650,302,76,787,29,245
28247:8588,780,29,58498,76,81,3159,84,94,138
28279:654,17,58,616,29,76,84,289,650,285
28300:17,302,654,616,58,76,518,564,354,138
28306:2259,2318,5738,41634,46579,31273,65579,91878,7180,168
28321:5598,8,398,17198,1957,3527,23030,2193,2602,289
28354:6549,99039,16372,3095,1937,48643,27427,93628,14112,42678
28364:17,616,302,58,8,654,84,564,518,76
28386:17,616,302,654,58,8,542,650,564,76
28401:17,302,654,76,616,58,8,866,84,29
28402:16258,103271,50969,102742,101016,73031,61839,660,66090,118011
28403:17,616,542,690,76,650,1140,1403,285,356
28404:17,302,654,58,616,29,650,8,76,84
28414:17,302,654,76,616,58,8,866,84,29
28484:17,302,654,76,616,58,8,866,84,29
28485:17,654,8,84,616,302,518,736,1102,15
28492:81,17,226,508,76,70,780,140,542,616
28493:81,226,70,508,564,17,698,500,76,140
28496:17,302,654,76,616,58,8,866,84,29
28520:17,302,654,76,616,58,8,866,84,29
28523:17,654,302,616,58,650,542,15,29,564
28525:542,302,654,84,58,616,8,29,1102,354
28527:8,3704,17,9354,616,11235,84,1023,1359,1435
28543:330,710,5857,58,14521,97383,35156,542,122359,84635
28544:3307,6745,8153,17,1987,518,7024,1002,27322,3142
28553:616,654,17,302,58,15,76,861,289,2030
28554:19466,27012,73003,21521,39376,84732,11013,73178,30536,99062
28558:17,302,654,76,616,58,8,866,84,29
28560:81,226,17,70,508,564,76,302,138,616
28579:81,17,76,616,654,302,564,650,58,70
28585:29562,33809,22258,26725,88104,36778,2445,67107,6514,37015
28606:17,302,654,58,616,429,84,8,861,1102
28612:17,302,654,76,616,58,8,866,84,29
28620:17,616,15,302,58,356,654,182,8,322
28663:17,302,616,58,542,654,3101,8,84,861
28681:302,654,84,58,616,8,29,1102,354,76
28683:17,81,302,508,782,8,76,70,138,6304
28691:780,1344,40849,782,394,38907,34245,402,118271,12463
28700:3860,8,110614,28989,47376,17,302,654,76,616
28703:1099,1402,49123,1550,114263,13928,2755,25448,1164,327
28762:42585,26249,19701,67372,52141,16452,21682,12420,69190,42821
28773:17,302,654,616,58,564,650,8,84,736
28793:17,302,654,76,616,58,8,866,84,29
28801:302,654,84,58,616,8,29,1102,354,76
28827:508,245,17,1002,94,15,61,616,8483,8
28858:45415,29049,17,302,654,76,616,58,8,866
28861:105573,109052,17,97697,39416,86131,4494,94440,109889,118195
28862:398,19685,3634,6,24919,78608,8209,37386,4719,9388
28873:17,542,616,2139,698,787,302,101,564,4292
28876:69190,14955,30978,88134,89915,96102,49965,94923,13392,1951
28885:17,302,654,76,616,58,8,866,84,29
28892:17,302,654,76,616,58,8,866,84,29
28893:518,616,8,17,564,656,364,409,1405,2193
28900:873,70,226,354,616,1276,17,65,94,131
28908:81,226,70,500,986,7211,140,780,508,17
28940:64457,17,302,654,76,616,58,8,866,84
28946:353,245,518,17,2268,61,616,94,302,1405
28973:17,616,302,58,654,650,76,542,8,564
